url,case_number,court_name,date,amount,motor_vehicle,cases_incidents
https://www.wokewindows.org/cases/bmc_central-1401CR005951,1401CR005951,BMC Central,2014-09-23,0.0,,"{:url=>""https://www.wokewindows.org/incidents/142032221"", :incident_number=>""142032221""}"
https://www.wokewindows.org/cases/bmc_central-1401CR005899,1401CR005899,BMC Central,2014-09-20,0.0,,"{:url=>""https://www.wokewindows.org/incidents/142031284"", :incident_number=>""142031284""}"
https://www.wokewindows.org/cases/superior-1484CV03763,1484CV03763,Superior Court,2014-09-19,1030.0,,"{:url=>""https://www.wokewindows.org/incidents/142030813"", :incident_number=>""142030813""}"
https://www.wokewindows.org/cases/bmc_roxbury-1402CR003013,1402CR003013,BMC Roxbury,2014-09-19,201.0,,"{:url=>""https://www.wokewindows.org/incidents/142031043"", :incident_number=>""142031043""}"
https://www.wokewindows.org/cases/bmc_central-1401CR005861,1401CR005861,BMC Central,2014-09-18,0.0,,"{:url=>""https://www.wokewindows.org/incidents/142030735"", :incident_number=>""142030735""}"
https://www.wokewindows.org/cases/bmc_roxbury-1402CR002990,1402CR002990,BMC Roxbury,2014-09-18,569.0,,"{:url=>""https://www.wokewindows.org/incidents/142030646"", :incident_number=>""142030646""}"
https://www.wokewindows.org/cases/bmc_east_boston-1405CR001264,1405CR001264,BMC East Boston,2014-09-17,42.0,,"{:url=>""https://www.wokewindows.org/incidents/142030398"", :incident_number=>""142030398""}"
https://www.wokewindows.org/cases/bmc_central-1401CR005837,1401CR005837,BMC Central,2014-09-17,0.0,,"{:url=>""https://www.wokewindows.org/incidents/142030357"", :incident_number=>""142030357""}"
https://www.wokewindows.org/cases/bmc_east_boston-1405CR001263,1405CR001263,BMC East Boston,2014-09-17,890.0,,"{:url=>""https://www.wokewindows.org/incidents/142030398"", :incident_number=>""142030398""}"
https://www.wokewindows.org/cases/superior-1484CV03637,1484CV03637,Superior Court,2014-09-17,2559.0,,"{:url=>""https://www.wokewindows.org/incidents/142030373"", :incident_number=>""142030373""}"
https://www.wokewindows.org/cases/bmc_west_roxbury-1406CR001779,1406CR001779,BMC West Roxbury,2014-09-16,220.0,,"{:url=>""https://www.wokewindows.org/incidents/142029887"", :incident_number=>""142029887""}"
https://www.wokewindows.org/cases/superior-1484CV03577,1484CV03577,Superior Court,2014-09-16,11119.0,,"{:url=>""https://www.wokewindows.org/incidents/142029887"", :incident_number=>""142029887""}; {:url=>""https://www.wokewindows.org/incidents/142029943"", :incident_number=>""142029943""}; {:url=>""https://www.wokewindows.org/incidents/142029890"", :incident_number=>""142029890""}"
https://www.wokewindows.org/cases/bmc_west_roxbury-1406CR001781,1406CR001781,BMC West Roxbury,2014-09-16,80.0,,"{:url=>""https://www.wokewindows.org/incidents/142029887"", :incident_number=>""142029887""}"
https://www.wokewindows.org/cases/bmc_central-1401CR005810,1401CR005810,BMC Central,2014-09-16,0.0,,"{:url=>""https://www.wokewindows.org/incidents/142030046"", :incident_number=>""142030046""}"
https://www.wokewindows.org/cases/bmc_central-1401CR005773,1401CR005773,BMC Central,2014-09-15,0.0,,"{:url=>""https://www.wokewindows.org/incidents/142029787"", :incident_number=>""142029787""}"
https://www.wokewindows.org/cases/bmc_roxbury-1402CR002895,1402CR002895,BMC Roxbury,2014-09-15,229.0,,"{:url=>""https://www.wokewindows.org/incidents/142029737"", :incident_number=>""142029737""}"
https://www.wokewindows.org/cases/bmc_east_boston-1405CR001248,1405CR001248,BMC East Boston,2014-09-15,311.31,,"{:url=>""https://www.wokewindows.org/incidents/142029626"", :incident_number=>""142029626""}"
https://www.wokewindows.org/cases/bmc_central-1401CR005751,1401CR005751,BMC Central,2014-09-13,0.0,,"{:url=>""https://www.wokewindows.org/incidents/142029128"", :incident_number=>""142029128""}"
https://www.wokewindows.org/cases/bmc_roxbury-1402CR002906,1402CR002906,BMC Roxbury,2014-09-13,326.0,,"{:url=>""https://www.wokewindows.org/incidents/142028954"", :incident_number=>""142028954""}"
https://www.wokewindows.org/cases/superior-1484CV03684,1484CV03684,Superior Court,2014-09-13,1746.0,,"{:url=>""https://www.wokewindows.org/incidents/142028954"", :incident_number=>""142028954""}"
https://www.wokewindows.org/cases/bmc_central-1401CR005746,1401CR005746,BMC Central,2014-09-12,0.0,,"{:url=>""https://www.wokewindows.org/incidents/142028775"", :incident_number=>""142028775""}"
https://www.wokewindows.org/cases/bmc_west_roxbury-1406CR001756,1406CR001756,BMC West Roxbury,2014-09-12,142.0,,"{:url=>""https://www.wokewindows.org/incidents/142028853"", :incident_number=>""142028853""}"
https://www.wokewindows.org/cases/bmc_central-1401CR005719,1401CR005719,BMC Central,2014-09-11,0.0,,"{:url=>""https://www.wokewindows.org/incidents/142028483"", :incident_number=>""142028483""}"
https://www.wokewindows.org/cases/bmc_west_roxbury-1406CR001727,1406CR001727,BMC West Roxbury,2014-09-11,561.0,,"{:url=>""https://www.wokewindows.org/incidents/142028520"", :incident_number=>""142028520""}"
https://www.wokewindows.org/cases/bmc_roxbury-1402CR002894,1402CR002894,BMC Roxbury,2014-09-11,286.0,,"{:url=>""https://www.wokewindows.org/incidents/142028414"", :incident_number=>""142028414""}"
https://www.wokewindows.org/cases/bmc_roxbury-1402CR002900,1402CR002900,BMC Roxbury,2014-09-11,19.0,,"{:url=>""https://www.wokewindows.org/incidents/142028437"", :incident_number=>""142028437""}"
https://www.wokewindows.org/cases/bmc_roxbury-1402CR002901,1402CR002901,BMC Roxbury,2014-09-11,46.0,,"{:url=>""https://www.wokewindows.org/incidents/142028437"", :incident_number=>""142028437""}"
https://www.wokewindows.org/cases/bmc_central-1401CR005690,1401CR005690,BMC Central,2014-09-10,0.0,,"{:url=>""https://www.wokewindows.org/incidents/142028193"", :incident_number=>""142028193""}"
https://www.wokewindows.org/cases/superior-1484CV03508,1484CV03508,Superior Court,2014-09-10,1317.0,,"{:url=>""https://www.wokewindows.org/incidents/142028150"", :incident_number=>""142028150""}"
https://www.wokewindows.org/cases/bmc_central-1401CR005687,1401CR005687,BMC Central,2014-09-10,0.0,,"{:url=>""https://www.wokewindows.org/incidents/142028128"", :incident_number=>""142028128""}"
https://www.wokewindows.org/cases/bmc_charlestown-1404CR000382,1404CR000382,BMC Charlestown,2014-09-09,10.0,,"{:url=>""https://www.wokewindows.org/incidents/142027847"", :incident_number=>""142027847""}"
https://www.wokewindows.org/cases/bmc_west_roxbury-1406CR001713,1406CR001713,BMC West Roxbury,2014-09-09,281.0,,"{:url=>""https://www.wokewindows.org/incidents/142027893"", :incident_number=>""142027893""}"
https://www.wokewindows.org/cases/superior-1484CV03636,1484CV03636,Superior Court,2014-09-09,1848.0,,"{:url=>""https://www.wokewindows.org/incidents/142027902"", :incident_number=>""142027902""}"
https://www.wokewindows.org/cases/bmc_charlestown-1404CR000383,1404CR000383,BMC Charlestown,2014-09-09,431.0,,"{:url=>""https://www.wokewindows.org/incidents/142027847"", :incident_number=>""142027847""}"
https://www.wokewindows.org/cases/bmc_west_roxbury-1406CR001714,1406CR001714,BMC West Roxbury,2014-09-09,46.0,,"{:url=>""https://www.wokewindows.org/incidents/142027893"", :incident_number=>""142027893""}"
https://www.wokewindows.org/cases/superior-1484CV03507,1484CV03507,Superior Court,2014-09-08,1130.0,,"{:url=>""https://www.wokewindows.org/incidents/142027302"", :incident_number=>""142027302""}"
https://www.wokewindows.org/cases/bmc_east_boston-1405CR001203,1405CR001203,BMC East Boston,2014-09-07,860.0,,"{:url=>""https://www.wokewindows.org/incidents/142027171"", :incident_number=>""142027171""}"
https://www.wokewindows.org/cases/bmc_roxbury-1402CR002861,1402CR002861,BMC Roxbury,2014-09-06,697.0,,"{:url=>""https://www.wokewindows.org/incidents/142026786"", :incident_number=>""142026786""}"
https://www.wokewindows.org/cases/bmc_brighton-1408CR000859,1408CR000859,BMC Brighton,2014-09-05,161.0,,"{:url=>""https://www.wokewindows.org/incidents/142026382"", :incident_number=>""142026382""}"
https://www.wokewindows.org/cases/bmc_west_roxbury-1406CR001684,1406CR001684,BMC West Roxbury,2014-09-05,291.0,,"{:url=>""https://www.wokewindows.org/incidents/142026357"", :incident_number=>""142026357""}"
https://www.wokewindows.org/cases/bmc_roxbury-1402CR002874,1402CR002874,BMC Roxbury,2014-09-05,25.0,,"{:url=>""https://www.wokewindows.org/incidents/142026432"", :incident_number=>""142026432""}"
https://www.wokewindows.org/cases/bmc_roxbury-1402CR002852,1402CR002852,BMC Roxbury,2014-09-05,75.0,,"{:url=>""https://www.wokewindows.org/incidents/142026356"", :incident_number=>""142026356""}"
https://www.wokewindows.org/cases/bmc_central-1401CR005591,1401CR005591,BMC Central,2014-09-05,0.0,,"{:url=>""https://www.wokewindows.org/incidents/142026530"", :incident_number=>""142026530""}"
https://www.wokewindows.org/cases/superior-1484CV03415,1484CV03415,Superior Court,2014-09-05,1460.0,,"{:url=>""https://www.wokewindows.org/incidents/142026495"", :incident_number=>""142026495""}"
https://www.wokewindows.org/cases/bmc_roxbury-1402CR002853,1402CR002853,BMC Roxbury,2014-09-05,7.0,,"{:url=>""https://www.wokewindows.org/incidents/142026356"", :incident_number=>""142026356""}"
https://www.wokewindows.org/cases/bmc_central-1401CR005594,1401CR005594,BMC Central,2014-09-05,0.0,,"{:url=>""https://www.wokewindows.org/incidents/142026446"", :incident_number=>""142026446""}"
https://www.wokewindows.org/cases/bmc_central-1401CR005551,1401CR005551,BMC Central,2014-09-04,0.0,,"{:url=>""https://www.wokewindows.org/incidents/142026103"", :incident_number=>""142026103""}"
https://www.wokewindows.org/cases/bmc_central-1401CR005550,1401CR005550,BMC Central,2014-09-04,0.0,,"{:url=>""https://www.wokewindows.org/incidents/142026103"", :incident_number=>""142026103""}"
https://www.wokewindows.org/cases/bmc_roxbury-1402CR002841,1402CR002841,BMC Roxbury,2014-09-04,33.0,,"{:url=>""https://www.wokewindows.org/incidents/142026075"", :incident_number=>""142026075""}"
https://www.wokewindows.org/cases/bmc_central-1401CR005559,1401CR005559,BMC Central,2014-09-04,0.0,,"{:url=>""https://www.wokewindows.org/incidents/142026152"", :incident_number=>""142026152""}"
https://www.wokewindows.org/cases/bmc_west_roxbury-1406CR001663,1406CR001663,BMC West Roxbury,2014-09-04,7.0,,"{:url=>""https://www.wokewindows.org/incidents/142026203"", :incident_number=>""142026203""}"
https://www.wokewindows.org/cases/bmc_central-1401CR005553,1401CR005553,BMC Central,2014-09-04,0.0,,"{:url=>""https://www.wokewindows.org/incidents/142026094"", :incident_number=>""142026094""}"
https://www.wokewindows.org/cases/bmc_central-1401CR005526,1401CR005526,BMC Central,2014-09-03,0.0,,"{:url=>""https://www.wokewindows.org/incidents/142025807"", :incident_number=>""142025807""}"
https://www.wokewindows.org/cases/bmc_roxbury-1402CR002826,1402CR002826,BMC Roxbury,2014-09-03,64.0,,"{:url=>""https://www.wokewindows.org/incidents/142025702"", :incident_number=>""142025702""}"
https://www.wokewindows.org/cases/bmc_central-1401CR005522,1401CR005522,BMC Central,2014-09-03,0.0,,"{:url=>""https://www.wokewindows.org/incidents/142025757"", :incident_number=>""142025757""}"
https://www.wokewindows.org/cases/bmc_central-1401CR005531,1401CR005531,BMC Central,2014-09-03,0.0,,"{:url=>""https://www.wokewindows.org/incidents/142025693"", :incident_number=>""142025693""}"
https://www.wokewindows.org/cases/bmc_central-1401CR005529,1401CR005529,BMC Central,2014-09-03,0.0,,"{:url=>""https://www.wokewindows.org/incidents/142025800"", :incident_number=>""142025800""}"
https://www.wokewindows.org/cases/bmc_roxbury-1402CR002829,1402CR002829,BMC Roxbury,2014-09-03,72.0,,"{:url=>""https://www.wokewindows.org/incidents/142025700"", :incident_number=>""142025700""}"
https://www.wokewindows.org/cases/bmc_brighton-1408CR000852,1408CR000852,BMC Brighton,2014-09-02,11.0,,"{:url=>""https://www.wokewindows.org/incidents/142025332"", :incident_number=>""142025332""}"
https://www.wokewindows.org/cases/bmc_roxbury-1402CR002819,1402CR002819,BMC Roxbury,2014-09-02,225.0,,"{:url=>""https://www.wokewindows.org/incidents/142025377"", :incident_number=>""142025377""}"
https://www.wokewindows.org/cases/bmc_east_boston-1405CR001192,1405CR001192,BMC East Boston,2014-09-02,35.0,,"{:url=>""https://www.wokewindows.org/incidents/142025421"", :incident_number=>""142025421""}"
https://www.wokewindows.org/cases/bmc_west_roxbury-1406CR001649,1406CR001649,BMC West Roxbury,2014-09-02,65.0,,"{:url=>""https://www.wokewindows.org/incidents/142025500"", :incident_number=>""142025500""}"
https://www.wokewindows.org/cases/bmc_roxbury-1402CR001655,1402CR001655,BMC Roxbury,2014-09-02,216.0,,"{:url=>""https://www.wokewindows.org/incidents/142025525"", :incident_number=>""142025525""}"
https://www.wokewindows.org/cases/superior-1484CV03060,1484CV03060,Superior Court,2014-08-31,2352.0,,"{:url=>""https://www.wokewindows.org/incidents/142024868"", :incident_number=>""142024868""}"
https://www.wokewindows.org/cases/bmc_central-1401CR005471,1401CR005471,BMC Central,2014-08-30,0.0,,"{:url=>""https://www.wokewindows.org/incidents/142024561"", :incident_number=>""142024561""}"
https://www.wokewindows.org/cases/superior-1484CV03355,1484CV03355,Superior Court,2014-08-29,1062.0,,"{:url=>""https://www.wokewindows.org/incidents/142023997"", :incident_number=>""142023997""}"
https://www.wokewindows.org/cases/superior-1484CV03416,1484CV03416,Superior Court,2014-08-29,1350.0,,"{:url=>""https://www.wokewindows.org/incidents/142024073"", :incident_number=>""142024073""}"
https://www.wokewindows.org/cases/bmc_west_roxbury-1406CR001637,1406CR001637,BMC West Roxbury,2014-08-29,40.0,,"{:url=>""https://www.wokewindows.org/incidents/142024073"", :incident_number=>""142024073""}"
https://www.wokewindows.org/cases/bmc_central-1401CR005455,1401CR005455,BMC Central,2014-08-28,0.0,,"{:url=>""https://www.wokewindows.org/incidents/142023836"", :incident_number=>""142023836""}"
https://www.wokewindows.org/cases/superior-1484CV03345,1484CV03345,Superior Court,2014-08-28,1373.0,,"{:url=>""https://www.wokewindows.org/incidents/142023862"", :incident_number=>""142023862""}"
https://www.wokewindows.org/cases/bmc_central-1401CR005434,1401CR005434,BMC Central,2014-08-27,0.0,,"{:url=>""https://www.wokewindows.org/incidents/142023410"", :incident_number=>""142023410""}"
https://www.wokewindows.org/cases/bmc_brighton-1408CR000840,1408CR000840,BMC Brighton,2014-08-26,182.0,,"{:url=>""https://www.wokewindows.org/incidents/142023243"", :incident_number=>""142023243""}"
https://www.wokewindows.org/cases/bmc_east_boston-1405CR001153,1405CR001153,BMC East Boston,2014-08-26,125.0,,"{:url=>""https://www.wokewindows.org/incidents/142023213"", :incident_number=>""142023213""}"
https://www.wokewindows.org/cases/bmc_roxbury-1402CR002765,1402CR002765,BMC Roxbury,2014-08-26,45.0,,"{:url=>nil, :incident_number=>""142023126""}"
https://www.wokewindows.org/cases/bmc_brighton-1408CR000835,1408CR000835,BMC Brighton,2014-08-25,267.0,,"{:url=>""https://www.wokewindows.org/incidents/142002932"", :incident_number=>""142002932""}"
https://www.wokewindows.org/cases/superior-1484CV03136,1484CV03136,Superior Court,2014-08-23,1029.0,,"{:url=>""https://www.wokewindows.org/incidents/142021868"", :incident_number=>""142021868""}"
https://www.wokewindows.org/cases/bmc_central-1401CR005357,1401CR005357,BMC Central,2014-08-22,0.0,,"{:url=>""https://www.wokewindows.org/incidents/142021878"", :incident_number=>""142021878""}"
https://www.wokewindows.org/cases/bmc_west_roxbury-1406CR001604,1406CR001604,BMC West Roxbury,2014-08-22,80.0,,"{:url=>""https://www.wokewindows.org/incidents/142021908"", :incident_number=>""142021908""}"
https://www.wokewindows.org/cases/bmc_roxbury-1402CR001590,1402CR001590,BMC Roxbury,2014-08-22,93.0,,"{:url=>""https://www.wokewindows.org/incidents/142021910"", :incident_number=>""142021910""}"
https://www.wokewindows.org/cases/bmc_roxbury-1402CR003665,1402CR003665,BMC Roxbury,2014-08-22,372.0,,"{:url=>""https://www.wokewindows.org/incidents/142021846"", :incident_number=>""142021846""}"
https://www.wokewindows.org/cases/bmc_roxbury-1402CR003671,1402CR003671,BMC Roxbury,2014-08-21,114.0,,"{:url=>""https://www.wokewindows.org/incidents/142021643"", :incident_number=>""142021643""}"
https://www.wokewindows.org/cases/bmc_central-1401CR005326,1401CR005326,BMC Central,2014-08-21,0.0,,"{:url=>""https://www.wokewindows.org/incidents/142021644"", :incident_number=>""142021644""}"
https://www.wokewindows.org/cases/bmc_central-1401CR005320,1401CR005320,BMC Central,2014-08-21,0.0,,"{:url=>""https://www.wokewindows.org/incidents/142021650"", :incident_number=>""142021650""}"
https://www.wokewindows.org/cases/bmc_roxbury-1402CR002655,1402CR002655,BMC Roxbury,2014-08-20,26.0,,"{:url=>""https://www.wokewindows.org/incidents/142021324"", :incident_number=>""142021324""}"
https://www.wokewindows.org/cases/superior-1484CV03193,1484CV03193,Superior Court,2014-08-19,1650.0,,"{:url=>""https://www.wokewindows.org/incidents/142020722"", :incident_number=>""142020722""}"
https://www.wokewindows.org/cases/bmc_central-1401CR002542,1401CR002542,BMC Central,2014-08-18,0.0,,"{:url=>""https://www.wokewindows.org/incidents/142020638"", :incident_number=>""142020638""}"
https://www.wokewindows.org/cases/bmc_roxbury-1402CR002620,1402CR002620,BMC Roxbury,2014-08-18,20.0,,"{:url=>""https://www.wokewindows.org/incidents/142020633"", :incident_number=>""142020633""}"
https://www.wokewindows.org/cases/bmc_central-1401CR005217,1401CR005217,BMC Central,2014-08-17,0.0,,"{:url=>""https://www.wokewindows.org/incidents/142020111"", :incident_number=>""142020111""}"
https://www.wokewindows.org/cases/bmc_roxbury-1402CR002510,1402CR002510,BMC Roxbury,2014-08-15,525.0,,"{:url=>""https://www.wokewindows.org/incidents/142019706"", :incident_number=>""142019706""}"
https://www.wokewindows.org/cases/bmc_roxbury-1402CR002586,1402CR002586,BMC Roxbury,2014-08-14,51.0,,"{:url=>""https://www.wokewindows.org/incidents/142019374"", :incident_number=>""142019374""}"
https://www.wokewindows.org/cases/bmc_brighton-1408CR000819,1408CR000819,BMC Brighton,2014-08-14,240.0,,"{:url=>""https://www.wokewindows.org/incidents/142019357"", :incident_number=>""142019357""}"
https://www.wokewindows.org/cases/bmc_west_roxbury-1406CR001500,1406CR001500,BMC West Roxbury,2014-08-12,61.0,,"{:url=>""https://www.wokewindows.org/incidents/142018798"", :incident_number=>""142018798""}"
https://www.wokewindows.org/cases/bmc_central-1401CR005148,1401CR005148,BMC Central,2014-08-12,0.0,,"{:url=>""https://www.wokewindows.org/incidents/142018572"", :incident_number=>""142018572""}"
https://www.wokewindows.org/cases/bmc_west_roxbury-1406CR001498,1406CR001498,BMC West Roxbury,2014-08-11,120.0,,"{:url=>""https://www.wokewindows.org/incidents/142018370"", :incident_number=>""142018370""}"
https://www.wokewindows.org/cases/bmc_central-1401CR005067,1401CR005067,BMC Central,2014-08-09,0.0,,"{:url=>""https://www.wokewindows.org/incidents/142017563"", :incident_number=>""142017563""}"
https://www.wokewindows.org/cases/bmc_roxbury-1402CR002493,1402CR002493,BMC Roxbury,2014-08-09,160.0,,"{:url=>""https://www.wokewindows.org/incidents/142017753"", :incident_number=>""142017753""}"
https://www.wokewindows.org/cases/bmc_west_roxbury-1406CR002514,1406CR002514,BMC West Roxbury,2014-08-09,151.0,,"{:url=>""https://www.wokewindows.org/incidents/142017777"", :incident_number=>""142017777""}"
https://www.wokewindows.org/cases/bmc_central-1401CR005070,1401CR005070,BMC Central,2014-08-09,0.0,,"{:url=>""https://www.wokewindows.org/incidents/142017649"", :incident_number=>""142017649""}"
https://www.wokewindows.org/cases/bmc_central-1401CR005060,1401CR005060,BMC Central,2014-08-09,0.0,,"{:url=>""https://www.wokewindows.org/incidents/142017660"", :incident_number=>""142017660""}"
https://www.wokewindows.org/cases/bmc_central-1401CR005066,1401CR005066,BMC Central,2014-08-09,0.0,,"{:url=>""https://www.wokewindows.org/incidents/142017563"", :incident_number=>""142017563""}"
https://www.wokewindows.org/cases/bmc_west_roxbury-1406CR001487,1406CR001487,BMC West Roxbury,2014-08-08,81.0,,"{:url=>""https://www.wokewindows.org/incidents/142017485"", :incident_number=>""142017485""}"
https://www.wokewindows.org/cases/bmc_central-1401CR005076,1401CR005076,BMC Central,2014-08-08,0.0,,"{:url=>""https://www.wokewindows.org/incidents/142017463"", :incident_number=>""142017463""}"
https://www.wokewindows.org/cases/superior-1484CV03313,1484CV03313,Superior Court,2014-08-07,3058.0,,"{:url=>""https://www.wokewindows.org/incidents/142017212"", :incident_number=>""142017212""}"
https://www.wokewindows.org/cases/bmc_central-1401CR005040,1401CR005040,BMC Central,2014-08-07,0.0,,"{:url=>""https://www.wokewindows.org/incidents/142017150"", :incident_number=>""142017150""}"
https://www.wokewindows.org/cases/bmc_roxbury-1402CR002455,1402CR002455,BMC Roxbury,2014-08-06,296.0,,"{:url=>""https://www.wokewindows.org/incidents/142016337"", :incident_number=>""142016337""}"
https://www.wokewindows.org/cases/bmc_central-1401CR005007,1401CR005007,BMC Central,2014-08-06,0.0,,"{:url=>""https://www.wokewindows.org/incidents/142016856"", :incident_number=>""142016856""}"
https://www.wokewindows.org/cases/bmc_central-1401CR005003,1401CR005003,BMC Central,2014-08-06,0.0,,"{:url=>""https://www.wokewindows.org/incidents/142016738"", :incident_number=>""142016738""}"
https://www.wokewindows.org/cases/bmc_central-1401CR004976,1401CR004976,BMC Central,2014-08-05,0.0,,"{:url=>""https://www.wokewindows.org/incidents/142016507"", :incident_number=>""142016507""}"
https://www.wokewindows.org/cases/bmc_central-1401CR004974,1401CR004974,BMC Central,2014-08-05,0.0,,"{:url=>""https://www.wokewindows.org/incidents/142016525"", :incident_number=>""142016525""}"
https://www.wokewindows.org/cases/bmc_roxbury-1402CR002437,1402CR002437,BMC Roxbury,2014-08-04,369.0,,"{:url=>""https://www.wokewindows.org/incidents/142016167"", :incident_number=>""142016167""}"
https://www.wokewindows.org/cases/bmc_central-1401CR004960,1401CR004960,BMC Central,2014-08-04,0.0,,"{:url=>""https://www.wokewindows.org/incidents/142016085"", :incident_number=>""142016085""}"
https://www.wokewindows.org/cases/superior-1484CV02926,1484CV02926,Superior Court,2014-08-04,2124.0,,"{:url=>""https://www.wokewindows.org/incidents/142016227"", :incident_number=>""142016227""}; {:url=>""https://www.wokewindows.org/incidents/142016152"", :incident_number=>""142016152""}"
https://www.wokewindows.org/cases/bmc_central-1401CR004958,1401CR004958,BMC Central,2014-08-04,0.0,,"{:url=>""https://www.wokewindows.org/incidents/142016226"", :incident_number=>""142016226""}"
https://www.wokewindows.org/cases/superior-1484CV03251,1484CV03251,Superior Court,2014-08-02,788.0,2000 Acura,"{:url=>""https://www.wokewindows.org/incidents/142015635"", :incident_number=>""142015635""}"
https://www.wokewindows.org/cases/superior-1484CV03061,1484CV03061,Superior Court,2014-08-01,1160.0,,"{:url=>""https://www.wokewindows.org/incidents/142015080"", :incident_number=>""142015080""}"
https://www.wokewindows.org/cases/bmc_central-1401CR004921,1401CR004921,BMC Central,2014-08-01,0.0,,"{:url=>""https://www.wokewindows.org/incidents/142015163"", :incident_number=>""142015163""}"
https://www.wokewindows.org/cases/bmc_roxbury-1402CR002424,1402CR002424,BMC Roxbury,2014-08-01,520.0,,"{:url=>""https://www.wokewindows.org/incidents/142015062"", :incident_number=>""142015062""}"
https://www.wokewindows.org/cases/superior-1484CV03191,1484CV03191,Superior Court,2014-08-01,4823.0,,"{:url=>""https://www.wokewindows.org/incidents/142015340"", :incident_number=>""142015340""}"
https://www.wokewindows.org/cases/bmc_central-1401CR004922,1401CR004922,BMC Central,2014-08-01,0.0,,"{:url=>""https://www.wokewindows.org/incidents/142015163"", :incident_number=>""142015163""}"
https://www.wokewindows.org/cases/superior-1484CV03194,1484CV03194,Superior Court,2014-08-01,1000.0,,"{:url=>""https://www.wokewindows.org/incidents/142015306"", :incident_number=>""142015306""}"
https://www.wokewindows.org/cases/bmc_central-1401CR004891,1401CR004891,BMC Central,2014-07-31,317.0,,"{:url=>""https://www.wokewindows.org/incidents/142014944"", :incident_number=>""142014944""}"
https://www.wokewindows.org/cases/superior-1484CV03058,1484CV03058,Superior Court,2014-07-31,2555.0,,"{:url=>""https://www.wokewindows.org/incidents/142014669"", :incident_number=>""142014669""}"
https://www.wokewindows.org/cases/bmc_central-1401CR004890,1401CR004890,BMC Central,2014-07-31,0.0,,"{:url=>""https://www.wokewindows.org/incidents/142014944"", :incident_number=>""142014944""}"
https://www.wokewindows.org/cases/bmc_central-1401CR004885,1401CR004885,BMC Central,2014-07-31,0.0,,"{:url=>""https://www.wokewindows.org/incidents/142014894"", :incident_number=>""142014894""}"
https://www.wokewindows.org/cases/bmc_central-1401CR004888,1401CR004888,BMC Central,2014-07-31,0.0,,"{:url=>""https://www.wokewindows.org/incidents/142014899"", :incident_number=>""142014899""}"
https://www.wokewindows.org/cases/bmc_central-1401CR004886,1401CR004886,BMC Central,2014-07-31,0.0,,"{:url=>""https://www.wokewindows.org/incidents/142014781"", :incident_number=>""142014781""}"
https://www.wokewindows.org/cases/bmc_central-1401CR004856,1401CR004856,BMC Central,2014-07-30,304.0,,"{:url=>""https://www.wokewindows.org/incidents/142014315"", :incident_number=>""142014315""}"
https://www.wokewindows.org/cases/superior-1484CV02890,1484CV02890,Superior Court,2014-07-30,1508.0,,"{:url=>""https://www.wokewindows.org/incidents/142014522"", :incident_number=>""142014522""}"
https://www.wokewindows.org/cases/bmc_central-1401CR004863,1401CR004863,BMC Central,2014-07-30,0.0,,"{:url=>""https://www.wokewindows.org/incidents/142014497"", :incident_number=>""142014497""}"
https://www.wokewindows.org/cases/bmc_central-1401CR004822,1401CR004822,BMC Central,2014-07-28,0.0,,"{:url=>""https://www.wokewindows.org/incidents/142013834"", :incident_number=>""142013834""}"
https://www.wokewindows.org/cases/bmc_west_roxbury-1406CR001412,1406CR001412,BMC West Roxbury,2014-07-28,212.0,,"{:url=>""https://www.wokewindows.org/incidents/142013901"", :incident_number=>""142013901""}"
https://www.wokewindows.org/cases/bmc_roxbury-1402CR002280,1402CR002280,BMC Roxbury,2014-07-27,520.0,,"{:url=>""https://www.wokewindows.org/incidents/142013533"", :incident_number=>""142013533""}"
https://www.wokewindows.org/cases/bmc_east_boston-1405CR001016,1405CR001016,BMC East Boston,2014-07-26,72.0,,"{:url=>""https://www.wokewindows.org/incidents/142013152"", :incident_number=>""142013152""}"
https://www.wokewindows.org/cases/superior-1484CV03293,1484CV03293,Superior Court,2014-07-25,3145.0,,"{:url=>""https://www.wokewindows.org/incidents/142012875"", :incident_number=>""142012875""}"
https://www.wokewindows.org/cases/bmc_central-1401CR004781,1401CR004781,BMC Central,2014-07-25,0.0,,"{:url=>""https://www.wokewindows.org/incidents/142012829"", :incident_number=>""142012829""}"
https://www.wokewindows.org/cases/bmc_west_roxbury-1406CR001397,1406CR001397,BMC West Roxbury,2014-07-25,239.0,,"{:url=>""https://www.wokewindows.org/incidents/142012799"", :incident_number=>""142012799""}"
https://www.wokewindows.org/cases/bmc_central-1401CR004780,1401CR004780,BMC Central,2014-07-25,0.0,,"{:url=>""https://www.wokewindows.org/incidents/142018784"", :incident_number=>""142018784""}"
https://www.wokewindows.org/cases/bmc_central-1401CR004778,1401CR004778,BMC Central,2014-07-25,0.0,,"{:url=>""https://www.wokewindows.org/incidents/142012809"", :incident_number=>""142012809""}"
https://www.wokewindows.org/cases/bmc_central-1401CR004775,1401CR004775,BMC Central,2014-07-25,0.0,,"{:url=>""https://www.wokewindows.org/incidents/142012811"", :incident_number=>""142012811""}"
https://www.wokewindows.org/cases/bmc_central-1401CR004762,1401CR004762,BMC Central,2014-07-24,0.0,,"{:url=>""https://www.wokewindows.org/incidents/142012450"", :incident_number=>""142012450""}"
